video_id,genre,seg_idx,p_remove,weak_p,gold_label,fn_label,disfl_label,text_snippet,visual_context_term
o0AMK3wFK9E,ted,40,0.0831,0.0052,,new_information,clean,The audience begins to arrive as the speakers prepare backstage for their big moment. >> Thank you all for being here with the TED Global Idea Search. Thousands of people applied and from the selected speakers you will h,
MsIvs_6vC38,lectures,18,0.0832,0.0345,,new_information,clean,"We'll keep it simple, say two and an eight, so we know that the first pivot is a two, and the multiplier's going to be a four and then let me put a one here and what number do I not want to put there? Four. I don't want ",
IiAjADve-ec,tv_series,18,0.0833,0.049,,new_information,clean,"Fine. [Spanish spoken audio] Oh, Rosita. Our baby has grown up. She's become an angel like you, [Spanish spoken audio]. As long as I am drawing breath, Rosa, no one will harm her. Manolo, I didn't know you were coming ov",
6HVYHNTDOFs,commentary,11,0.0837,0.0914,0.0,new_information,clean,"(jaunty music) The main reason it lasted so long is because the ratio of surface area to volume actually decreases for larger and larger amounts of ice. For example, if you double the radius of this snowman, then the vol",
3esF-pNAM9c,podcasts,23,0.0842,0.0193,0.0,new_information,repetition,so it can take different forms so I think we're starting to understand there there variations of PCOS and some are in the insulin resistant category have you seen a woman res reverse have PCOS symptoms tons in my second ,
iDtfzQnW-B4,commentary,24,0.0849,0.1216,,new_information,clean,"And I'm on episode four. If I don't see a real kiss dude this is worse. This is worse than High School Musical. Even though everything is worse than High School Musical because High school musical is the best. Okay, so y",
o0AMK3wFK9E,ted,126,0.0849,0.036,,new_information,clean,"No, you can't. I'm a star now. I'm going to town. With Joshua talking his way to a place on the TED main stage to have his voice heard by millions, our time in Chicago is over. But the TED idea search continues. Next tim",
1NLoTuRR3hE,podcasts,74,0.0852,0.0264,,new_information,repetition,"We're not encouraging, you know, recklessness, but risk-taking. And it literally allowed the business not just to survive, but to start to thrive in ways I couldn't ever imagine. I I think that's a really important just ",
AeGEv0YVLtw,commentary,38,0.0856,0.1663,,new_information,clean,and he's like six two and jacked. When we get to know somebody very well we take on a little bit of them into ourselves. They become like an audience and it affects our self-perception. And good romantic partner will hop,
MsIvs_6vC38,lectures,52,0.0857,0.028,,new_information,clean,"The order that the matrices come for L is the right order. The two and the five don't sort of interfere to produce this ten one. In the right order, the multipliers just sit in the matrix L. That's the point -- that if I",
MsIvs_6vC38,lectures,59,0.0862,0.0345,,new_information,clean,"You see, I'm trying to get an idea. Is the answer proportional to n? Is the total number of steps in elimination, the total number, is it proportional to n -- in which case if I double n from a hundred to two hundred -- ",
AeGEv0YVLtw,commentary,18,0.0864,0.1216,,new_information,clean,"But around about the end of summer lasy year the creativity suddenly came roaring back. And my therapist said, “Oh that’s interesting. So you went from a suicide attempt at the start of 2018 to getting your mojo back, wi",
AeGEv0YVLtw,commentary,16,0.0867,0.0193,,new_information,restart,"And I said, “It came from…” About... Uh, about two thirds of the way through the play, Garcin has an opportunity to leave Hell only he doesn't, so... I guess Hell can't really be that bad. He must be exaggerating it. In ",
1NLoTuRR3hE,podcasts,99,0.0868,0.0339,,new_information,filled_pause,"In fact, they were almost universally opposed to same-sex marriage. And I had an experience in Washington DC. Nancy Pelosi, the speaker of the house, invited me as a new mayor to listen to George Bush give his final Stat",
IiAjADve-ec,tv_series,213,0.0871,0.0196,,new_information,clean,"I am forcing Margarita to marry this buffoon. -Piñeda?. -Brain fever, sir. Poor child, she's delusional. Sonia, I believe I need to speak to my lawyer. [Spanish spoken audio]",
6HVYHNTDOFs,commentary,8,0.0872,0.036,0.0,new_information,clean,"As far back as 500 BC, in the scorching summers of the Persian Empire, ancient kings, like Xerxes, enjoyed refreshing frozen desserts, even when the outside temperature climbed as high as 35 degrees Celsius. Now, ice in ",
6HVYHNTDOFs,commentary,26,0.0876,0.0205,0.0,new_information,clean,"(suspenseful music) (ice cracking) In under 50 years, the ice trade had become one of the largest industries in the US, and it's second largest export by weight. What was once a luxury product became a commodity. By the ",
2IdtqGM6KWU,lectures,11,0.0878,0.0193,0.0,new_information,repetition,I'm you see I'm really looking at a null space here I'm looking at the null space of a differential equation that's the solution space and describe the solution space all solutions to this differential equation so the eq,
MsIvs_6vC38,lectures,56,0.0878,0.0442,,new_information,revision,"How many operations do we do? So this is now a kind of new topic which I didn't list as -- on the program, but here it came. Here it comes. How many operations on an n by n matrix A. I mean, it's a very practical questio",
IiAjADve-ec,tv_series,137,0.0891,0.0719,,new_information,clean,"We didn't do anything wrong. Good morning. Papa. Papa, please, it was one mistake. -It's a very big mistake, Margarita -I'm a grown woman. A grown woman who has forgotten she is to be married in three days?",
3esF-pNAM9c,podcasts,90,0.0892,0.1107,0.0,new_information,repetition,and I wanted people to have access to them again you can just do the food hacks you don't need this but if you want supplement health don't go for burin don't go for vinegar capsules this is what you need what is uh what,
Aj0s9ztoKUc,entertainment,74,0.0895,0.0196,,new_information,clean,"Squat down and give it to me. You just had Roti Chaud. Roti is the name used for flatbreads in Indian influence cultures, and Chaud is the French word for hot. So this dish translates roughly to hot bread in the multilin",
AeGEv0YVLtw,commentary,7,0.0898,0.0196,,new_information,clean,"He's guilty. Even if there was a mirror he wouldn’t be able to face himself: he’s worried that he's a coward. And Estelle is very willing to dissuade him of that notion by having sex with him, she's like, ""You're not a c",over here
4DfCXjwQBRA,commentary,8,0.0898,0.0345,0.0,new_information,clean,- Could you fall in love with someone based on personality alone? What a fantastic question that the this show does not address. They're just wearing masks. 'Love is Blind' was a much better test of this and it was stupi,
_gTgloPR0Aw,ted,4,0.0903,0.0093,0.0,new_information,clean,"And these impacts weren’t unique to Ahenyo. Since this study, direct cash giving has become one of the most researched poverty interventions, and it's consistently shown impacts that often exceed traditional aid programs",
4EXVrzOACv4,commentary,16,0.0912,0.036,0.0,new_information,clean,"What I’m saying is that this is a useful way of conceptualizing things, but don’t go trying to, like, distribute exact percentages as though you’re assigning skill points in a video game. To use Bon Appetit as an example",
1NLoTuRR3hE,podcasts,252,0.0913,0.0205,,new_information,clean,Thank you to the Qataris. He will have billions and billions of dollars. He'll make the vast majority of his wealth in just a few years as president of the United States. He will set himself up in that respect. He'll hav,
Ff7J-ERl8o0,entertainment,9,0.0918,0.0442,,new_information,filled_pause,"And we've become, you know, the people who have sort of come through, uh, you know, The Roots University of sorts, um, this institution that we've built, um, all become family. From Things Fall Apart being enshrined in t",
vexARYQjdN8,podcasts,0,0.0919,0.036,,new_information,clean,"(Lex flipping) - That was intense. This video is a Judo training session with Travis Stevens from a while back. He's a 2016 Olympic silver medalist in Judo, and one of the greatest American judoka ever. I've trained judo",this video
-QTkPfq7w1A,commentary,47,0.0922,0.1216,0.0,new_information,clean,"So what is counter snapping actually useful for? Well, notice that there is a force at which the series and parallel curves of the system overlap. Which means that at this force, the mechanism will actually be the same l",look at
9szhjhO9epA,commentary,19,0.0924,0.036,0.0,new_information,clean,"They got a new name, too: Talon, since their fasteners had a secure grip, it was kind of like the talons of an eagle. Talon's new zippers were way sturdier than Judson's hook and eye design, because their parts were way ",the table
